Country,Town,Bank_Name,Bank_Phone_number,Bank_Address,Bank_Website,Reviewer_Nane,Reviewer_Sart,Reviewer_Text,Reviewer_Publish_Date,Reviewer_Like_Reaction,Reviewer_Profil_Link,Reviewer_Owner_Reply,Reviewer_Owner_Reply_Date
Senegal,Richard-Toll,cgerwalo,+221 33 963 33 83,"F854+H94, Richard Toll, Sénégal",Not available,Oumi Diack,4,Un outil de gestion perfermant pour la professionnalisation du monde paysane dans la vallee du fleuve senegal,il y a 3 ans,0,https://www.google.com/maps/contrib/104197472178634139956/reviews?hl=fr,,NAN
Senegal,Richard-Toll,cgerwalo,+221 33 963 33 83,"F854+H94, Richard Toll, Sénégal",Not available,Oumi Diack,4,Un outil de gestion perfermant pour la professionnalisation du monde paysane dans la vallee du fleuve senegal,il y a 3 ans,0,https://www.google.com/maps/contrib/104197472178634139956/reviews?hl=fr,,NAN
Senegal,Mbacké,Pamecas Mbacké,+221 77 271 50 04,"Q3XV+PC4, Mbacké, Sénégal",Not available,Fallou Fall,3,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/114163597676993716846/reviews?hl=fr,,NAN
Senegal,Mbacké,Banque Islamique De Senegal,Not available,"R4V7+4MX, N3, Touba, Sénégal",Not available,Serigne Modou Bousso,5,NAN,il y a un an,0,https://www.google.com/maps/contrib/105254618896169140254/reviews?hl=fr,,NAN
Senegal,Mbacké,Cbao,Not available,"R4H4+JHH, N3, Touba, Sénégal",Not available,Guirane Ndour,5,Lieu travaille,il y a un an,0,https://www.google.com/maps/contrib/115715545162232044824/reviews?hl=fr,,NAN
Senegal,Mbacké,Bureau De Change Fall Et Freres Boulevard Serigne Salou Mbacké,Not available,"CXVM+733, Rte Saly-Ngaparou, M'bour, Sénégal",Not available,Momo Momo,3,Vous pouvez changer votre argent en toute tranquillité merci,il y a un an,0,https://www.google.com/maps/contrib/102128391517252005610/reviews?hl=fr,,NAN
Senegal,Mbacké,La Poste Mbacke,+221 77 077 75 16,"Q3WQ+PV5, Unnamed Road, Mbacké, Sénégal",Not available,LÉRAL SN,1,NAN,il y a 3 ans,0,https://www.google.com/maps/contrib/111139128936910948827/reviews?hl=fr,,NAN
Senegal,Mbacké,Bureau de Change S. K. F_Diambar Serigne Mbacke Et Frères,+221 77 635 99 45,"4 Rue du Liban, Dakar, Sénégal",Not available,serigne mbacke,4,Machallah,il y a un an,0,https://www.google.com/maps/contrib/107223973781658003331/reviews?hl=fr,,NAN
Senegal,Mbacké,Microcred,Not available,"R4R7+C83, N3, Touba, Sénégal",Not available,lamine gueye,2,NAN,il y a 8 ans,0,https://www.google.com/maps/contrib/117384529395045428193/reviews?hl=fr,,NAN
Senegal,Mbacké,B.ATLANTIQUE,+221 77 271 50 04,"R4C3+824, N3, Touba, Sénégal",Not available,Cheikhouna Boussof,5,NAN,il y a 8 ans,0,https://www.google.com/maps/contrib/117258400073987640149/reviews?hl=fr,,NAN
Senegal,Mbacké,B.ATLANTIQUE,+221 77 271 50 04,"R4C3+824, N3, Touba, Sénégal",Not available,Cheikhouna Boussof,5,NAN,il y a 8 ans,0,https://www.google.com/maps/contrib/117258400073987640149/reviews?hl=fr,,NAN
Senegal,Mbacké,B.ATLANTIQUE,+221 77 271 50 04,"R4C3+824, N3, Touba, Sénégal",Not available,Cheikhouna Boussof,5,NAN,il y a 8 ans,0,https://www.google.com/maps/contrib/117258400073987640149/reviews?hl=fr,,NAN
Senegal,Mbacké,Route de Mbacké,Not available,"R3H9+6F, Touba, Sénégal",Not available,FONDATION KHADIM RASSOUL LOUISVILLE KY,5,NAN,il y a 11 mois,0,https://www.google.com/maps/contrib/103866283010570591338/reviews?hl=fr,,NAN
Senegal,Mbacké,Multi-services BOROM GAWANE transfert de l'argent,+221 78 382 40 42,"Darou salam mbacke darou salam SN, Mbacké 22100, Sénégal",Not available,ligeyal serigne touba,5,Sant sëriñ Tuubaa,il y a un an,0,https://www.google.com/maps/contrib/101869911729311231308/reviews?hl=fr,,NAN
Senegal,Mbacké,SGBS TOUBA,+221 33 976 91 95,"R4R7+HCJ, Touba, Sénégal",Not available,Baye Modou Gaye,2,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/114205262830248121799/reviews?hl=fr,,NAN
Senegal,Mbacké,MoneyGram,+221 33 869 38 50,"Mbacke Qrt Palene, Sénégal",Not available,beatrice sagno,5,NAN,il y a 2 ans,0,https://www.google.com/maps/contrib/100815207444857602690/reviews?hl=fr,,NAN
Senegal,Mbacké,Western Union,Not available,"Q3XV+RHC, Mbacké, Sénégal",Not available,Modou Niang,5,NAN,il y a 2 ans,0,https://www.google.com/maps/contrib/104200425090249652949/reviews?hl=fr,,NAN
Senegal,Mbacké,OFFICE NOTARIAL Me MBacké,+221 33 822 24 73,"27 Rue Jules Ferry, Dakar, Sénégal",Not available,Philomène JACQUIER,5,"Excellent accueil téléphonique, l'assistante qui reçoit les appels est au top, voix très agréable, très douce et très chaleureuse.
L'équipe, pour les personnes avec lesquelles j'ai communiquées, et que j'ai …",il y a 3 ans,2,https://www.google.com/maps/contrib/115866966826649069591/reviews?hl=fr,,NAN
Senegal,Mbacké,ABS BANK SENEGAL,+221 33 923 40 40,"lot B, Rte des Almadies, Dakar 11000, Sénégal",absbank.sn,Bennett Africa Agency,5,NAN,il y a 2 mois,0,https://www.google.com/maps/contrib/104620334294865353635/reviews?hl=fr,,NAN
Senegal,Mbacké,"OSMOSE AUDIT ET CONSEILS, Résidence Massamba MBACKE",+221 33 821 00 17,"114 Av. Peytavin, Dakar, Sénégal",Not available,Khadim Faye,5,Immeuble M MBACKE,il y a un an,0,https://www.google.com/maps/contrib/104337425324501433360/reviews?hl=fr,,NAN
Senegal,Mbacké,Banque CBAO,Not available,"MGPV+QQ3, Av. Cheikh Anta Diop, Dakar, Sénégal",Not available,Qassim Watra,5,NAN,il y a 8 ans,0,https://www.google.com/maps/contrib/117422786516546786845/reviews?hl=fr,,NAN
Senegal,Matam,Banque de l’habitat de Senegal,Not available,"MP5V+QVM, Matam, Sénégal",Not available,Mouhamad Omar Ly,5,Modéré et calme,il y a un an,0,https://www.google.com/maps/contrib/102809643904856909683/reviews?hl=fr,,NAN
Senegal,Saint-Louis,"CNCA, Saint-Louis",+221 33 961 14 14,"BP 163, Saint-Louis, Sénégal",Not available,Mouhamadou Matar Sylla,5,NAN,il y a 7 mois,0,https://www.google.com/maps/contrib/111163981087178675390/reviews?hl=fr,,NAN
Senegal,Saint-Louis,BOA Agence Saint Louis,Not available,"2GF4+FQF, Saint-Louis, Sénégal",Not available,Aliou Mbodj,4,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/112831867373279034312/reviews?hl=fr,,NAN
Senegal,Saint-Louis,BNDE Agence Saint-Louis,+221 77 566 59 84,"2GGC+G82, Saint-Louis, Sénégal",bnde.sn,Alassane Ka,4,NAN,il y a 11 mois,0,https://www.google.com/maps/contrib/102941733224215349928/reviews?hl=fr,,NAN
Senegal,Saint-Louis,SUNU BICIS de Saint-Louis,Not available,"2FGV+WRQ, Rue Blanchot, St Louis, Sénégal",Not available,Ablaye Deme,4,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/106921438921934909903/reviews?hl=fr,,NAN
Senegal,Saint-Louis,PAMECAS Saint-Louis,+221 33 961 03 26,"2GF4+J86, Av. Général de gaulle, Saint-Louis, Sénégal",Not available,Elhadji Diop,1,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/113010069488814213356/reviews?hl=fr,,NAN
Senegal,Saint-Louis,Ecobank Saint-Louis,Not available,"30 Rue de France, St Louis, Sénégal",Not available,ly diop,3,Bon accueil,il y a 10 mois,1,https://www.google.com/maps/contrib/116199551330196493586/reviews?hl=fr,,NAN
Senegal,Saint-Louis,"BHS, agence Saint-Louis",+221 33 961 61 61,"2GG7+78V, Saint-Louis, Sénégal",bhs.sn,Joseph L. Thiaw,4,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/117853192421235320904/reviews?hl=fr,,NAN
Senegal,Saint-Louis,ACEP Agence Saint-Louis,+221 33 961 34 61,"Saint-Louis, Sénégal",Not available,Abdoulaye NDAO,3,Personnel à l’écoute et disponible.,il y a 6 ans,1,https://www.google.com/maps/contrib/108133235396205083290/reviews?hl=fr,,NAN
Senegal,Saint-Louis,CMS,Not available,"2GF4+JF3, Av. Général de gaulle, Saint-Louis, Sénégal",Not available,SAGNA Asséga Sylvain,2,"Crédit Mutuel de Sénégal : Agence de Saint-Louis Sor.

Je donne 2 étoiles parce que le service est lent, très lent. La fil d'attente …",il y a 5 ans,2,https://www.google.com/maps/contrib/116081439316397982415/reviews?hl=fr,,NAN
Senegal,Tambacounda,BOA Agence Tambacounda,+221 33 981 09 08,"Q8FR+FFG, Tambacounda, Sénégal",Not available,Seydou Diallo,1,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/104222814359975127624/reviews?hl=fr,,NAN
Senegal,Tambacounda,CNCAS Agence de Tambacounda,Not available,"Q8GH+669, Tambacounda, Sénégal",Not available,Elhadji Djibril Seck,3,NAN,il y a 2 mois,0,https://www.google.com/maps/contrib/117946521989450063411/reviews?hl=fr,,NAN
Senegal,Tambacounda,CNCAS Agence de Tambacounda,Not available,"Q8GH+669, Tambacounda, Sénégal",Not available,Elhadji Djibril Seck,3,NAN,il y a 2 mois,0,https://www.google.com/maps/contrib/117946521989450063411/reviews?hl=fr,,NAN
Senegal,Tambacounda,SGBS Bank,Not available,"303 N7, Tambacounda, Sénégal",Not available,rimka diallo,1,NAN,il y a 8 ans,0,https://www.google.com/maps/contrib/107253108749269710070/reviews?hl=fr,,NAN
Senegal,Tambacounda,IMCEC TAMBACOUNDA,+221 33 981 01 42,"Q87H+QWV, N6, Tambacounda, Sénégal",Not available,Abdo Erahman,5,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/109378288847547142458/reviews?hl=fr,,NAN
Senegal,Tambacounda,CAURIE-MF Tambacounda,+221 33 981 01 40,"Q8HF+37M, Tambacounda, Sénégal",Not available,Abdoulaye Baïdy Coulibaly,4,NAN,il y a un an,0,https://www.google.com/maps/contrib/106771340725815051167/reviews?hl=fr,,NAN
Senegal,Tambacounda,CBEAO,Not available,"Q8CM+W43, Tambacounda, Sénégal",Not available,Gass Dollar,5,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/118112611391172968769/reviews?hl=fr,,NAN
Senegal,Guédiawaye,BOA Agence Guediawaye,+221 33 865 63 22,"QJJG+GVW, Dakar, Sénégal",Not available,Mendy Joe,3,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/105582040926659002874/reviews?hl=fr,,NAN
Senegal,Guédiawaye,SGBS - Agence Ndiarème,Not available,"QJJ9+7H5, Dakar, Sénégal",Not available,Ismaïla Wade,2,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/105059948841544652010/reviews?hl=fr,,NAN
Senegal,Guédiawaye,SGBS,Not available,"QHCR+6M4, Dakar, Sénégal",Not available,Ousmane DIOUF,5,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/104073667851577333305/reviews?hl=fr,,NAN
Senegal,Guédiawaye,Crédit agricole CBAO,Not available,"QH7H+J99, Dakar, Sénégal",Not available,Un Galsenois,1,NAN,il y a 6 mois,0,https://www.google.com/maps/contrib/111958353806155154325/reviews?hl=fr,,NAN
Senegal,Guédiawaye,Credit Mutuel Senegal,Not available,"QJM9+448, Unnamed Road, Dakar, Sénégal",Not available,Laurent Gomis,4,NAN,il y a 4 ans,0,https://www.google.com/maps/contrib/113461749026225970392/reviews?hl=fr,,NAN
Senegal,Guédiawaye,Western Union,Not available,"QJHC+R3G, Unnamed Road, Djida Thiaroye Kaw, Sénégal",Not available,Cheikh slam,3,Personnel courtois mais parfois récupérer les grosses sommes deviennent vite un problème.,il y a 3 ans,1,https://www.google.com/maps/contrib/108884404403721410689/reviews?hl=fr,,NAN
Senegal,Guédiawaye,BNDE,+221 33 829 20 20,"QH4C+RPH, Dakar, Sénégal",bnde.sn,ISSA SENE,4,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/104931799352780217777/reviews?hl=fr,,NAN
Senegal,Guédiawaye,BNDE,+221 33 829 20 20,"QH4C+RPH, Dakar, Sénégal",bnde.sn,ISSA SENE,4,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/104931799352780217777/reviews?hl=fr,,NAN
Senegal,Guédiawaye,PAMECAS,Not available,"QJG4+H7M, Dakar, Sénégal",Not available,Fatou N'DIAYE,5,Meilleure pamecas,il y a 2 ans,2,https://www.google.com/maps/contrib/100103188846816975909/reviews?hl=fr,,NAN
Senegal,Guédiawaye,SUNU BICIS GOLF SUD,+221 33 849 85 03,"QH8P+M77, Dakar, Sénégal",Not available,Ghislain Diédhiou,5,NAN,il y a 11 ans,0,https://www.google.com/maps/contrib/101144825438529664959/reviews?hl=fr,,NAN
Senegal,Guédiawaye,femzop,Not available,"QJJ8+JGP, Dakar, Sénégal",Not available,Babacar Cisse,5,NAN,il y a 8 ans,0,https://www.google.com/maps/contrib/117458627799888839671/reviews?hl=fr,,NAN
Senegal,Guédiawaye,Crédit Mutuelle du Sénégal (CMS),Not available,"QJG4+QP9, Dakar, Sénégal",Not available,Babacar Gueye,1,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/114395769601087648427/reviews?hl=fr,,NAN
Senegal,Guédiawaye,Gab Ecobank,Not available,"QJM8+PP8, Unnamed Road, Dakar, Sénégal",Not available,Serigne Cheikh NDAO (El Genius),5,NAN,il y a un an,0,https://www.google.com/maps/contrib/108352823650214631943/reviews?hl=fr,,NAN
Senegal,Guédiawaye,BOA (Bank Of Africa),Not available,"QHCR+6QH, Dakar, Sénégal",Not available,Ousmane DIOUF,5,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/104073667851577333305/reviews?hl=fr,,NAN
Senegal,Guédiawaye,Lycée Banque Islamique,+221 77 417 00 56,"CEM Banque islamique, Dakar, Sénégal",Not available,ASS Seye,2,NAN,il y a 8 ans,0,https://www.google.com/maps/contrib/106567224995205510112/reviews?hl=fr,,NAN
Senegal,Guédiawaye,FEMUNI,Not available,"QJJ9+FFF, Dakar, Sénégal",Not available,Médoune DIENG,3,Banque micro-finance,il y a 7 ans,0,https://www.google.com/maps/contrib/103040742583791475192/reviews?hl=fr,,NAN
Senegal,Guédiawaye,Credit Mutuel du Senegal Pikine,Not available,"QJ43+WJW, Pikine, Sénégal",Not available,Makhou Sene,5,NAN,il y a 10 mois,0,https://www.google.com/maps/contrib/113829449847408721969/reviews?hl=fr,,NAN
Senegal,Guédiawaye,Credit Mutuel du Senegal Pikine,Not available,"QJ43+WJW, Pikine, Sénégal",Not available,Makhou Sene,5,NAN,il y a 10 mois,0,https://www.google.com/maps/contrib/113829449847408721969/reviews?hl=fr,,NAN
Senegal,Guédiawaye,Bureau de poste de Guédiawaye,Not available,"QJC6+5X8, Dakar, Sénégal",Not available,Mariama Soumare,5,NAN,il y a 10 ans,0,https://www.google.com/maps/contrib/109082402295588146627/reviews?hl=fr,,NAN
Senegal,Guédiawaye,banque islamique du senegal,Not available,"PJWC+5V5, Pikine, Sénégal",Not available,ABABACAR GUEYE,5,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/115542287717205090805/reviews?hl=fr,,NAN
Senegal,Guédiawaye,IMCEC Baye Laye,+221 33 877 82 09,"QJHG+Q9W, Tally Baye Laye, Dakar, Sénégal",Not available,Rokhaya Sissokho,5,NAN,il y a 2 mois,0,https://www.google.com/maps/contrib/113584630782573930905/reviews?hl=fr,,NAN
Senegal,Guédiawaye,Banque Atlantique agence pikine,+221 33 879 00 80,"QJ32+37V, Tally Boumak, Pikine, Sénégal",banqueatlantique.net,Alioune Sow,5,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/103187646848568242870/reviews?hl=fr,,NAN
Senegal,Guédiawaye,BHS (Banque de l’habitat de Sénégal) agence Pikine,Not available,"QJ93+8HQ, Unnamed Road, Djida Thiaroye Kaw, Sénégal",Not available,AÏDA BA,5,NAN,il y a 2 ans,0,https://www.google.com/maps/contrib/105053075932451185989/reviews?hl=fr,,NAN
Senegal,Guédiawaye,United Bank of Africa,+221 33 879 23 00,"QH4C+R9V, Case-bi, Dakar, Sénégal",ubagroup.com,Ndiaga Fall,5,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/118125013866052964457/reviews?hl=fr,,NAN
Senegal,Dakar,Banque de Dakar,+221 33 849 86 00,"13000, Sénégal",bdk.sn,Imhotep BAKHOUM,4,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/116205613790623151618/reviews?hl=fr,,NAN
Senegal,Dakar,LA BANQUE AGRICOLE (LBA),+221 33 839 36 36,"Place de l'indépendance, 31-33 Rue Amadou Assane Ndoye, Dakar 10200, Sénégal",labanqueagricole.sn,Matar Diop,3,NAN,il y a 9 ans,0,https://www.google.com/maps/contrib/100680103099322369337/reviews?hl=fr,,NAN
Senegal,Dakar,Banque Atlantique du Sénégal,+221 33 849 92 92,"40 Boulevard de la République, Dakar, Sénégal",banqueatlantique.net,Ismael Sambo,2,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/108198282696441997866/reviews?hl=fr,,NAN
Senegal,Dakar,BRIDGE BANK SÉNÉGAL Agence Horizon,Not available,"MH84+WVP, Dakar, Sénégal",Not available,TAPHA Ndiaye,4,NAN,il y a un an,0,https://www.google.com/maps/contrib/104156192420238670486/reviews?hl=fr,,NAN
Senegal,Dakar,BANQUE ATLANTIQUE Agence Sacre coeur,+221 33 849 92 92,"PG8H+9MR, Voie de degagement N, Dakar, Sénégal",banqueatlantique.net,Momo Diop,4,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/110114931284687978502/reviews?hl=fr,,NAN
Senegal,Dakar,Banque de l'Habitat du Sénégal,+221 33 839 33 33,"MHJ4+JHR, Bd du General de Gaulle, Dakar, Sénégal",bhs.sn,Malick Niane,5,NAN,il y a 9 ans,0,https://www.google.com/maps/contrib/115113960529626826281/reviews?hl=fr,,NAN
Senegal,Dakar,Banque Régionale De Marchés,+221 33 889 60 80,"MH98+6M4, Rue Felix Faure, Dakar, Sénégal",brmbank.com,Cheikh Tidiane Seck,5,NAN,il y a 8 ans,0,https://www.google.com/maps/contrib/103592496666625079346/reviews?hl=fr,,NAN
Senegal,Dakar,LA BANQUE OUTARDE,+221 33 889 49 49,"20 Boulevard de la République, Dakar, Sénégal",labanqueoutarde.sn,Ibrahima Diaw,5,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/118283949038445327379/reviews?hl=fr,,NAN
Senegal,Dakar,Banque Internationale pour le Commerce et l'Industrie au Sénégal,+221 33 849 85 00,"MGXR+4WX, Dakar, Sénégal",Not available,Diack Ozil,5,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/114612421384414728275/reviews?hl=fr,,NAN
Senegal,Dakar,NSIA Banque - agence,+221 33 829 69 00,"PGFH+F8J, Dakar, Sénégal",Not available,coly lucie,1,NAN,il y a 4 ans,0,https://www.google.com/maps/contrib/110614008537944569787/reviews?hl=fr,,NAN
Senegal,Dakar,Banque Islamique du Sénégal,+221 33 849 63 12,"X 15, Rue 6, Dakar, Sénégal",Not available,Diouf Jules,2,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/104117271763430604333/reviews?hl=fr,,NAN
Senegal,Dakar,Baobab Senegal,+221 33 869 84 20,"MGWV+F37 x Rue Saint Louis, Rue de Kaolack, Dakar, Sénégal",Not available,Cheikh Gadiaga,5,NAN,il y a 8 ans,0,https://www.google.com/maps/contrib/113786480003801734215/reviews?hl=fr,,NAN
Senegal,Dakar,NSIA banque,Not available,"QG34+3G8, Dakar, Sénégal",Not available,Alessio Pipino,4,NAN,il y a 3 ans,0,https://www.google.com/maps/contrib/100329494853685420128/reviews?hl=fr,,NAN
Senegal,Dakar,"BAD, Bureau du Sénégal (COSN)",+221 33 820 08 88,"PFMR+7JX, Cor des Almadies, Dakar, Sénégal",Not available,Olivier Beguy,5,NAN,il y a 7 mois,0,https://www.google.com/maps/contrib/100155807158966480718/reviews?hl=fr,,NAN
Senegal,Dakar,Credit Du Sénégal,+221 33 865 65 01,"PG3G+3H6, Dakar, Sénégal",Not available,utilisateur,1,NAN,il y a 8 mois,0,https://www.google.com/maps/contrib/116796989335698821674/reviews?hl=fr,,NAN
Senegal,Dakar,BOA Agence Bourguiba,+221 33 864 12 26,"MTTS, Bd du President Habib Bourguiba, Dakar, Sénégal",boasenegal.com,Awada EHEMIR,4,NAN,il y a 8 ans,0,https://www.google.com/maps/contrib/106621539804078378960/reviews?hl=fr,,NAN
Senegal,Dakar,Banque Régionale de Marché,+221 33 889 60 80,"MGXR+54J, Av. Birago Diop, Dakar, Sénégal",brmbank.com,Babacar,4,NAN,il y a 2 ans,0,https://www.google.com/maps/contrib/118060097462040873139/reviews?hl=fr,,NAN
Senegal,Dakar,Bank Of Africa (BOA) Agence Place De L'indépendance,+221 33 849 62 40,"MH99+62F, Rue Carnot, Dakar, Sénégal",Not available,Ferst Malonga,5,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/108564632015438339670/reviews?hl=fr,,NAN
Senegal,Dakar,Agence CBAO Sacré Coeur 3 VDN,+221 33 849 60 60,"PGGH+HG4, Voie de degagement N, Dakar, Sénégal",Not available,Safy diallo,4,NAN,il y a un an,0,https://www.google.com/maps/contrib/113740604819767243721/reviews?hl=fr,,NAN
Senegal,Dakar,United Bank of Africa,+221 33 879 23 00,"QH4C+R9V, Case-bi, Dakar, Sénégal",ubagroup.com,Ndiaga Fall,5,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/118125013866052964457/reviews?hl=fr,,NAN
Senegal,Dakar,BIS Banque Islamique du Sénégal,+221 33 821 15 81,"MH99+GXP, Rue Huart, Dakar, Sénégal",bis-bank.com,Francisco Ferreira,5,NAN,il y a 9 ans,0,https://www.google.com/maps/contrib/108982586955339134456/reviews?hl=fr,,NAN
Senegal,Dakar,Banque islamique du Sénégal(BIS),+221 33 869 92 62,"PH33+J6C, Rue13, Dakar, Sénégal",ta-holding.com,Binta Diallo,3,NAN,il y a 9 ans,0,https://www.google.com/maps/contrib/114371150537625025772/reviews?hl=fr,,NAN
Senegal,Dakar,BGFIBank Sénégal,+221 33 839 97 00,"122 Rue Felix Faure x Avenue de la république, Dakar 21045, Sénégal",groupebgfibank.com,rodrigue bekissiel,5,NAN,il y a 4 ans,0,https://www.google.com/maps/contrib/105765574777622461499/reviews?hl=fr,,NAN
Senegal,Dakar,Alliance de Crédit et d'Epargne pour la Production,+221 33 869 75 50,"PG4Q+HVW, Dakar 19024, Sénégal",Not available,Adama adams,5,Accueillant et disponible service rapide,il y a 5 ans,0,https://www.google.com/maps/contrib/111391505449731756703/reviews?hl=fr,,NAN
Senegal,Kaolack,Bicis Kaolack,+221 33 849 89 91,"4WQG+7QQ, Kaolack, Sénégal",Not available,cheikh tine,4,NAN,il y a 3 ans,0,https://www.google.com/maps/contrib/110639769271716124315/reviews?hl=fr,,NAN
Senegal,Kaolack,CNCAS Agence de Kaolack,Not available,"4WPF+Q8V, Kaolack, Sénégal",Not available,Cheikhou Oumar SOW,4,NAN,il y a 2 ans,0,https://www.google.com/maps/contrib/107631679789256158286/reviews?hl=fr,,NAN
Senegal,Kaolack,BOA Agence Kaolack,+221 33 938 40 16,"4WPH+23V, Ave Filiatre, Kaolack, Sénégal",boasenegal.com,Toumani Cissokho,2,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/106598927874049988275/reviews?hl=fr,,NAN
Senegal,Rufisque,BOA Agence Rufisque,+221 33 865 63 01,"PPC8+2Q5, Dakar, Sénégal",Not available,thiam thiam,3,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/106784359342258303099/reviews?hl=fr,,NAN
Senegal,Rufisque,CBAO AGENCE RUFISQUE OUEST,Not available,"PPP6+CWJ, Rufisque, Sénégal",Not available,Magatte Sega Gueye,3,NAN,il y a un an,0,https://www.google.com/maps/contrib/112687135602434739019/reviews?hl=fr,,NAN
Senegal,Rufisque,BHS RUFISQUE,Not available,"PPF9+W48, Bargny, Sénégal",bhs.sn,Bâ Ndèye Yacine,3,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/117240730140623114765/reviews?hl=fr,,NAN
Senegal,Rufisque,Société génégarle de banques au sénégal,+221 77 635 21 67,"PP8H+6J8, Rufisque, Sénégal",Not available,Mugiwara no Shikamaru,5,NAN,il y a 4 ans,0,https://www.google.com/maps/contrib/102078115419910588890/reviews?hl=fr,,NAN
Senegal,Rufisque,CPS RUFISQUE,+221 78 104 81 27,"PP8G+CCH, ROUTE NATIONALE EN FACE SUPERMARCHE GARAGE TAXI, Dakar, Sénégal",Not available,Mame Seydi,5,Cool,il y a 5 ans,0,https://www.google.com/maps/contrib/112138174754631401276/reviews?hl=fr,,NAN
Senegal,Rufisque,TRESOR DE RUFISQUE,Not available,"PPF9+JC9, Dakar, Sénégal",Not available,Abib Cisse,5,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/102401809706210668460/reviews?hl=fr,,NAN
Senegal,Rufisque,Multiservices RUFTRANSIT,+221 77 316 78 15,"PP96+GHM, Cité Gabon, Rufisque, Sénégal",Not available,Demba Seck,5,Bien,il y a 5 ans,3,https://www.google.com/maps/contrib/109853307482869420097/reviews?hl=fr,,NAN
Senegal,Rufisque,Crédit MUTUEL DU SÉNÉGAL DE DIAMNIADIO,Not available,"PRC9+63Q, Rufisque, Sénégal",Not available,Baba Diattara,1,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/114188309878960850265/reviews?hl=fr,,NAN
Senegal,Rufisque,Agrnce microcred,Not available,"PP7H+5P3, Rufisque, Sénégal",Not available,Pape T Bocar Cisse,4,Microced est dans le même bâtiment,il y a 2 ans,0,https://www.google.com/maps/contrib/117714120252673435518/reviews?hl=fr,,NAN
Senegal,Rufisque,La poste Rufique,Not available,"PP7G+5Q2 Keury Kao, Rufisque, Sénégal",Not available,Lamina Kara,5,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/114063425080025763471/reviews?hl=fr,,NAN
Senegal,Rufisque,BICIS,+221 77 449 76 44,"PP7J+73W, Dakar, Sénégal",Not available,Mama Weuly Traoré,5,NAN,il y a 8 ans,0,https://www.google.com/maps/contrib/107071946898811951504/reviews?hl=fr,,NAN
Senegal,Rufisque,Agence BNDE,+221 33 829 20 20,"PH78+HJR, Rte de Rufisque, Dakar, Sénégal",Not available,Fabien JIANG,5,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/105774494631967863207/reviews?hl=fr,,NAN
Senegal,Rufisque,SGBS,+221 77 456 45 64,"PP8G+C3F, Sénégal",Not available,Usthman Diagne,1,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/103169940298293857905/reviews?hl=fr,,NAN
Senegal,Rufisque,SGBS,+221 77 456 45 64,"PP8G+C3F, Sénégal",Not available,Usthman Diagne,1,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/103169940298293857905/reviews?hl=fr,,NAN
Senegal,Rufisque,Cms Crédit Mutuel du Sénégal,Not available,"PH99+Q4R, Rte de Rufisque, Dakar, Sénégal",Not available,Oumou Diallo,3,CMS qui se trouve près de la boulangerie de Capa juste en face du pont un lieu assez fréquenté pour des dépôts et retraits d'argent,il y a un an,0,https://www.google.com/maps/contrib/100655262468937057572/reviews?hl=fr,,NAN
Senegal,Rufisque,Crédit International,Not available,"MHW7+G5F, Rte de Rufisque, Dakar, Sénégal",Not available,Samba kane Faye,3,Entreprise du secteur bancaire très accessible,il y a 5 ans,1,https://www.google.com/maps/contrib/105044670668924338435/reviews?hl=fr,,NAN
