Country,Town,Bank_Name,Bank_Phone_number,Bank_Address,Bank_Website,Reviewer_Nane,Reviewer_Sart,Reviewer_Text,Reviewer_Publish_Date,Reviewer_Like_Reaction,Reviewer_Profil_Link,Reviewer_Owner_Reply,Reviewer_Owner_Reply_Date,Topic,Sentiment,Sub_Topic,Preprocessed_review
Senegal,Kaffrine,Bhs Banque De L'Habitat Du Sénégal,Not available,"4F23+Qq6 Escale, Kaffrine, Sénégal",not available,Klash Keba Vilane,3,neutre,2021-06-28,0,https://www.google.com/maps/contrib/111274062556213405215/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Senegal,Kaffrine,Bhs Banque De L'Habitat Du Sénégal,Not available,"4F23+Qq6 Escale, Kaffrine, Sénégal",not available,Klash Keba Vilane,3,neutre,2021-06-28,0,https://www.google.com/maps/contrib/111274062556213405215/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Senegal,Kaffrine,La Banque Agricole,Not available,"4F24+F62, N1, Kaffrine, Sénégal",not available,Giulia Cottini,3,neutre,2023-06-28,0,https://www.google.com/maps/contrib/103523528941395293091/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Senegal,Kaffrine,Crédit Mutuel Du Sénégal,Not available,"4F32+Jg5, Kaffrine, Sénégal",not available,Filip Jackowski,5,superbes prêts et hypothèques,2023-06-28,0,https://www.google.com/maps/contrib/109379412507093232457/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,superbes prêts hypothèques
Senegal,Kaolack,Bicis Kaolack,+221 33 849 89 91,"4Wqg+7Qq, Kaolack, Sénégal",not available,Cheikh Tine,4,bon,2021-06-28,0,https://www.google.com/maps/contrib/110639769271716124315/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Senegal,Kaolack,Cncas Agence De Kaolack,Not available,"4Wpf+Q8V, Kaolack, Sénégal",not available,Cheikhou Oumar Sow,4,bon,2022-06-28,0,https://www.google.com/maps/contrib/107631679789256158286/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Senegal,Kaolack,Boa Agence Kaolack,+221 33 938 40 16,"4Wph+23V, Ave Filiatre, Kaolack, Sénégal",boasenegal.com,Toumani Cissokho,2,mauvais,2018-06-29,0,https://www.google.com/maps/contrib/106598927874049988275/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,mauvais
Senegal,Kolda,Cbao Kolda,Not available,"V3V5+Chh Quartier Doumassou, Kolda, Sénégal",not available,Thierno Moussa Diallo,5,Très bon,2023-10-31,0,https://www.google.com/maps/contrib/115415785885877874256/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Kolda,La Banque Agricole Kolda,Not available,"V3Q5+Xg3 Cncas, Kolda, Sénégal",not available,Fallou Dieng,5,Très bon,2020-06-28,0,https://www.google.com/maps/contrib/107254041104611066680/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Kolda,Credit Mutuel Du Senegal (Kolda),Not available,"V3V5+Frx, Rd, Kolda, Vélingara, Sénégal",not available,Di Lo,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/100827365372872366300/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Kolda,Boa Agence Kolda,+221 33 990 66 66,"V3R5+Hf2, Kolda, Sénégal",not available,Kolda Buzz Officiel,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/106471100595089723969/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Kolda,Ecobabk,Not available,"V3Q5+Rp3, R21, Kolda, Sénégal",not available,Baba Lissa Mboup,3,neutre,2022-06-28,0,https://www.google.com/maps/contrib/112213268683232933414/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Senegal,Kolda,Imcec Kolda,+221 33 996 01 27,"W25V+8Vv, Kolda, Sénégal",not available,Soum Diallo,5,Très bon,2020-06-28,0,https://www.google.com/maps/contrib/103637442945705564010/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Kédougou,Boa Agence Kédougou,+221 33 985 16 16,"Hr5C+Hph, Kédougou, Sénégal",not available,Daouda Gueye,4,bon,2018-06-29,0,https://www.google.com/maps/contrib/108069193183534827926/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Senegal,Kédougou,Agence Cbao,Not available,"Hr5C+295, Kédougou, Sénégal",not available,Issa Goro,3,neutre,2019-06-29,0,https://www.google.com/maps/contrib/113636285033189147969/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Senegal,Kédougou,Cms Kedougou,+221 33 869 48 88,"Hr39+Wvp, Quartier, Kédougou, Sénégal",not available,Mamadou Diakariaou Diallo,3,C'est un lieu de retrait et de dépôt de l'argent,2023-10-31,0,https://www.google.com/maps/contrib/108526913937627273199/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,cest lieu retrait dépôt largent
Senegal,Kédougou,Boutique Orange,+221 33 839 21 00,"Kedougou - Saraya Rd, Kedougou, Sénégal",not available,Alphadio Bah,1,Très mauvais,2019-06-29,0,https://www.google.com/maps/contrib/103719945856855076713/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Senegal,Louga,Boa Agence Louga,+221 33 939 33 90,"Jqfg+H7V, Louga, Sénégal",not available,Adama Ly,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/114414790814604182417/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Louga,Banque Agricole (Lba),Not available,"Jq7C+Mgr, Louga, Sénégal",not available,Matar Diagne,1,Très mauvais,2024-05-28,0,https://www.google.com/maps/contrib/108508235729455005113/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Senegal,Louga,Sgbs Louga,+221 33 967 47 72,"Jqcg+7Xj, Louga, Sénégal",not available,Mahmoud Bach,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/108202314134644958925/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Louga,Cbao Louga,Not available,"Jq9H+44G, Louga, Sénégal",not available,Abdoulaye,3,neutre,2018-06-29,0,https://www.google.com/maps/contrib/113672849444823576172/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Senegal,Louga,Atlantic Bank,+221 33 939 30 20,"Jqfg+8J2, Louga, Sénégal",banqueatlantique.net,Sylla Galaye,5,Bien,2021-06-28,0,https://www.google.com/maps/contrib/110646471973507754493/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bien
Senegal,Louga,Crédit Mutuel Sénégal,Not available,"Jqch+8Jw, Louga, Sénégal",not available,Abdoulaye,4,"CMS louga, placé à côté du grand marché de louga. Endroit propice pour les commencer et traders. Système de queuing reste vieux, petit pièce.
Le personnel reste accueillant et le directeur toujours accessible pour le client.",2018-06-29,1,https://www.google.com/maps/contrib/113672849444823576172/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,cms louga placé côté grand marché louga endroit propice commencer traders système queuing reste vieux petit pièce personnel reste accueillant directeur toujours accessible client
Senegal,Louga,Ecobank,+221 33 987 02 20,"Jqfg+J9M, Louga, Sénégal",ecobank.com,Mbaye Niang,1,Très mauvais,2018-06-29,0,https://www.google.com/maps/contrib/104151691601189065634/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Senegal,Louga,Ecobank,+221 33 987 02 20,"Jqfg+J9M, Louga, Sénégal",ecobank.com,Mbaye Niang,1,Très mauvais,2018-06-29,0,https://www.google.com/maps/contrib/104151691601189065634/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Senegal,Louga,Microcred Louga,+221 818 04 04 04,"Jqfg+2Q4, Louga, Sénégal",not available,Abdoulaye,4,bon,2018-06-29,0,https://www.google.com/maps/contrib/113672849444823576172/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Senegal,Matam,Banque De L’Habitat De Senegal,Not available,"Mp5V+Qvm, Matam, Sénégal",not available,Mouhamad Omar Ly,5,Modéré et calme,2023-06-28,0,https://www.google.com/maps/contrib/102809643904856909683/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,modéré calme
Senegal,Mbacké,Pamecas Mbacké,+221 77 271 50 04,"Q3Xv+Pc4, Mbacké, Sénégal",not available,Fallou Fall,3,neutre,2018-06-29,0,https://www.google.com/maps/contrib/114163597676993716846/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Senegal,Mbacké,Banque Islamique De Senegal,Not available,"R4V7+4Mx, N3, Touba, Sénégal",not available,Serigne Modou Bousso,5,Très bon,2023-06-28,0,https://www.google.com/maps/contrib/105254618896169140254/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Mbacké,Cbao,Not available,"R4H4+Jhh, N3, Touba, Sénégal",not available,Guirane Ndour,5,Lieu travaille,2023-06-28,0,https://www.google.com/maps/contrib/115715545162232044824/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,lieu travaille
Senegal,Mbacké,Bureau De Change Fall Et Freres Boulevard Serigne Salou Mbacké,Not available,"Cxvm+733, Rte Saly-Ngaparou, M'Bour, Sénégal",not available,Momo Momo,3,Vous pouvez changer votre argent en toute tranquillité merci,2023-06-28,0,https://www.google.com/maps/contrib/102128391517252005610/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,pouvez changer argent toute tranquillité merci
Senegal,Mbacké,La Poste Mbacke,+221 77 077 75 16,"Q3Wq+Pv5, Unnamed Road, Mbacké, Sénégal",not available,Léral Sn,1,Très mauvais,2021-06-28,0,https://www.google.com/maps/contrib/111139128936910948827/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Senegal,Mbacké,Bureau De Change S. K. F_Diambar Serigne Mbacke Et Frères,+221 77 635 99 45,"4 Rue Du Liban, Dakar, Sénégal",not available,Serigne Mbacke,4,Machallah,2023-06-28,0,https://www.google.com/maps/contrib/107223973781658003331/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,machallah
Senegal,Mbacké,Microcred,Not available,"R4R7+C83, N3, Touba, Sénégal",not available,Lamine Gueye,2,mauvais,2016-06-29,0,https://www.google.com/maps/contrib/117384529395045428193/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,mauvais
Senegal,Mbacké,B.Atlantique,+221 77 271 50 04,"R4C3+824, N3, Touba, Sénégal",not available,Cheikhouna Boussof,5,Très bon,2016-06-29,0,https://www.google.com/maps/contrib/117258400073987640149/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Mbacké,B.Atlantique,+221 77 271 50 04,"R4C3+824, N3, Touba, Sénégal",not available,Cheikhouna Boussof,5,Très bon,2016-06-29,0,https://www.google.com/maps/contrib/117258400073987640149/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Mbacké,B.Atlantique,+221 77 271 50 04,"R4C3+824, N3, Touba, Sénégal",not available,Cheikhouna Boussof,5,Très bon,2016-06-29,0,https://www.google.com/maps/contrib/117258400073987640149/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Mbacké,Route De Mbacké,Not available,"R3H9+6F, Touba, Sénégal",not available,Fondation Khadim Rassoul Louisville Ky,5,Très bon,2023-08-02,0,https://www.google.com/maps/contrib/103866283010570591338/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Mbacké,Multi-Services Borom Gawane Transfert De L'Argent,+221 78 382 40 42,"Darou Salam Mbacke Darou Salam Sn, Mbacké 22100, Sénégal",not available,Ligeyal Serigne Touba,5,Sant sëriñ Tuubaa,2023-06-28,0,https://www.google.com/maps/contrib/101869911729311231308/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,sant sëriñ tuubaa
Senegal,Mbacké,Sgbs Touba,+221 33 976 91 95,"R4R7+Hcj, Touba, Sénégal",not available,Baye Modou Gaye,2,mauvais,2017-06-29,0,https://www.google.com/maps/contrib/114205262830248121799/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,mauvais
Senegal,Mbacké,Moneygram,+221 33 869 38 50,"Mbacke Qrt Palene, Sénégal",not available,Beatrice Sagno,5,Très bon,2022-06-28,0,https://www.google.com/maps/contrib/100815207444857602690/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Mbacké,Western Union,Not available,"Q3Xv+Rhc, Mbacké, Sénégal",not available,Modou Niang,5,Très bon,2022-06-28,0,https://www.google.com/maps/contrib/104200425090249652949/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Mbacké,Office Notarial Me Mbacké,+221 33 822 24 73,"27 Rue Jules Ferry, Dakar, Sénégal",not available,Philomène Jacquier,5,"Excellent accueil téléphonique, l'assistante qui reçoit les appels est au top, voix très agréable, très douce et très chaleureuse.
L'équipe, pour les personnes avec lesquelles j'ai communiquées, et que j'ai …",2021-06-28,2,https://www.google.com/maps/contrib/115866966826649069591/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,excellent accueil téléphonique lassistante reçoit appels top voix très agréable très douce très chaleureuse léquipe personnes lesquelles jai communiquées jai …
Senegal,Mbacké,Abs Bank Senegal,+221 33 923 40 40,"Lot B, Rte Des Almadies, Dakar 11000, Sénégal",absbank.sn,Bennett Africa Agency,5,Très bon,2024-04-28,0,https://www.google.com/maps/contrib/104620334294865353635/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Mbacké,"Osmose Audit Et Conseils, Résidence Massamba Mbacke",+221 33 821 00 17,"114 Av. Peytavin, Dakar, Sénégal",not available,Khadim Faye,5,Immeuble M MBACKE,2023-06-28,0,https://www.google.com/maps/contrib/104337425324501433360/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,immeuble mbacke
Senegal,Mbacké,Banque Cbao,Not available,"Mgpv+Qq3, Av. Cheikh Anta Diop, Dakar, Sénégal",not available,Qassim Watra,5,Très bon,2016-06-29,0,https://www.google.com/maps/contrib/117422786516546786845/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Mbour,Banque Atlantique Mbour,Not available,"C2Ch+49P, M'Bour, Sénégal",not available,Falldollar Fall,5,Très coll,2023-06-28,0,https://www.google.com/maps/contrib/100782463180076770411/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très coll
Senegal,Mbour,Ecobank Mbour,+221 33 939 72 00,"C28J+Mfv, M'Bour, Sénégal",not available,Abdul Keita,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/107914225418614392543/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Mbour,Boa Agence Mbour,+221 33 939 70 81,"C2Pf+873, M'Bour, Sénégal",boasenegal.com,Kenza Ndiaye,4,bon,2020-06-28,0,https://www.google.com/maps/contrib/112043703369049470119/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Senegal,Mbour,Cnca Mbour,Not available,"C25M+6H5, M'Bour, Sénégal",not available,Moussa Ciss,3,neutre,2023-06-28,0,https://www.google.com/maps/contrib/116003535082040717130/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Senegal,Mbour,Banque De L'Habitat Du Senegal Bhs Mbour,Not available,"C2Gg+9Gg, M'Bour, Sénégal",not available,Mariame Baro,5,Très bon,2020-06-28,0,https://www.google.com/maps/contrib/116080153673076680844/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Mbour,Microcred Mbour,Not available,"C26J+5G2, M'Bour, Sénégal",microcred.com,Gueye Ndioro,5,Très bon,2019-06-29,0,https://www.google.com/maps/contrib/104433934014729745168/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Mbour,Cms Mbour Garage,Not available,"C2Fg+Qp9, M'Bour, Sénégal",not available,Mame Mor Lo,4,bon,2020-06-28,0,https://www.google.com/maps/contrib/109113692000665306458/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Senegal,Mbour,Imcec Mbour,+221 33 957 48 53,"C2Cp+23Q, M'Bour, Sénégal",not available,Ibrahima Sy,5,Très bon,2020-06-28,0,https://www.google.com/maps/contrib/101353466378226125413/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Mbour,Bsic Bank,+221 33 957 49 62,"C2Pf+87M, N1, Mbour, Sénégal",not available,Habib Ndiaye,4,D'accord,2022-06-28,0,https://www.google.com/maps/contrib/108824544649072058174/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,daccord
Senegal,Mbour,Bicis,Not available,"Cxvp+5Jj, M'Bour, Sénégal",not available,Hubert Becker,4,bon,2016-06-29,0,https://www.google.com/maps/contrib/117143941966527403651/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Senegal,Mbour,Pamecas Mbour,+221 33 839 86 60,"C29H+Vvv, M'Bour, Sénégal",not available,Mareme Niang,5,Très bon,2024-04-28,0,https://www.google.com/maps/contrib/111920592136530742521/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Mbour,Sgbs,Not available,"C25P+W3R, M'Bour, Sénégal",not available,Alajiadama Diop,2,mauvais,2019-06-29,0,https://www.google.com/maps/contrib/113089639549519357003/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,mauvais
Senegal,Mbour,Sgbs,Not available,"C25P+W3R, M'Bour, Sénégal",not available,Alajiadama Diop,2,mauvais,2019-06-29,0,https://www.google.com/maps/contrib/113089639549519357003/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,mauvais
Senegal,Mbour,Cbao,Not available,"Rte Mbour -Joal, M'Bour, Sénégal",not available,Oncle Tho,1,Très mauvais,2020-06-28,0,https://www.google.com/maps/contrib/115745626681151051285/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Senegal,Mbour,Crédit Mutuel Du Sénégal,Not available,"C26M+G3G, Rue Du Port, M'Bour, Sénégal",not available,Mouhamadou Moustapha Fall,4,Un établissement financier de proximité,2022-06-28,1,https://www.google.com/maps/contrib/107495978958261804667/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,établissement financier proximité
Senegal,Mbour,Nsia Banque,Not available,"Cxvp+7V3, Rte De Saly, M'Bour, Sénégal",not available,Andre Ndecky,4,bon,2023-06-28,0,https://www.google.com/maps/contrib/103681426200539677075/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Senegal,Mbour,Impots Et Domaines Mbour,+221 33 939 52 90,"C2Gg+Fg6, M'Bour, Sénégal",impotsetdomaines.gouv.sn,Rabiou Kader,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/118329259770840046323/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Mbour,Banque Islamique Du Senegal,Not available,"C2Cp+9Vf, Rte Mbour - Fatick - Kaolack, M'Bour, Sénégal",not available,Ousmane Diouf,5,Finance,2018-06-29,1,https://www.google.com/maps/contrib/104073667851577333305/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,finance
Senegal,Mbour,Banque Islamique Du Senegal,Not available,"C2Cp+9Vf, Rte Mbour - Fatick - Kaolack, M'Bour, Sénégal",not available,Ousmane Diouf,5,Finance,2018-06-29,1,https://www.google.com/maps/contrib/104073667851577333305/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,finance
Senegal,Mbour,Orabank,Not available,"C2Hf+Wvh, Rue De L'Hôpital, M'Bour, Sénégal",not available,Babacar Mbengue,1,Très mauvais,2022-06-28,0,https://www.google.com/maps/contrib/118105439073714674889/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Senegal,Mbour,Bureau De Change,Not available,"Cxpw+Rw6, Unnamed Road, M'Bour, Sénégal",not available,Maïmouna Ndiaye,3,neutre,2018-06-29,0,https://www.google.com/maps/contrib/100940433285296354374/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Senegal,Mbour,Bureau De Change,Not available,"Cxpw+Rw6, Unnamed Road, M'Bour, Sénégal",not available,Maïmouna Ndiaye,3,neutre,2018-06-29,0,https://www.google.com/maps/contrib/100940433285296354374/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Senegal,Mbour,Bank Of Africa,Not available,"C26M+F2P, Rue Du Port, M'Bour, Sénégal",not available,Ousmane Thiao,4,"J'adore leurs GAB, ils vous donnent même de petites coupures",2023-06-28,0,https://www.google.com/maps/contrib/103452563431071114411/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,jadore leurs gab donnent petites coupures
Senegal,Mbour,Cbao Bank,Not available,"C2Jf+5Wj, Autoroute, Mbour, Sénégal",not available,Funanbule Venom,4,bon,2014-06-30,0,https://www.google.com/maps/contrib/112932186380972448523/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Senegal,Mbour,Societe Generale De Services,Not available,"C2C7+Gc7, Rue De L'Hôpital, M'Bour, Sénégal",not available,Cheikhouna Diaby,5,Agence immobilière très sérieux,2024-03-29,0,https://www.google.com/maps/contrib/115373340228128439717/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,agence immobilière très sérieux
Senegal,Mbour,Coris Bank,Not available,"C2W9+Mgr, Saly, Sénégal",not available,Merce Yvel Banzouzi,4,Une très bon service à la disposition du client...,2024-01-29,1,https://www.google.com/maps/contrib/107161698054391892787/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon service disposition client
Senegal,Mbour,Banque Cbao Saly,Not available,"Cxvr+Hww, Saly, Sénégal",not available,Moussa Thiongane,4,bon,2020-06-28,0,https://www.google.com/maps/contrib/102955542434223045273/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Senegal,Mbour,Banque Cbao Saly,Not available,"Cxvr+Hww, Saly, Sénégal",not available,Moussa Thiongane,4,bon,2020-06-28,0,https://www.google.com/maps/contrib/102955542434223045273/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Senegal,Mbour,Banque Cbao Saly,Not available,"Cxvr+Hww, Saly, Sénégal",not available,Moussa Thiongane,4,bon,2020-06-28,0,https://www.google.com/maps/contrib/102955542434223045273/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Senegal,Pikine,Banque Atlantique Agence Pikine,+221 33 879 00 80,"Qj32+37V, Tally Boumak, Pikine, Sénégal",banqueatlantique.net,Alioune Sow,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/103187646848568242870/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Pikine,Agence Banque Islamique Pikine,Not available,"Qj43+P8Q, Tally Boumak, Pikine, Sénégal",not available,Kane Assane,5,Très bon,2023-11-30,0,https://www.google.com/maps/contrib/105434818264556385584/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Pikine,Boa Agence Pikine,+221 33 879 19 00,"Qj75+878, Pikine, Sénégal",boasenegal.com,Fatou Diakhate,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/109347602917629667856/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Pikine,Credit Mutuel Du Senegal Pikine,Not available,"Qj43+Wjw, Pikine, Sénégal",not available,Makhou Sene,5,Très bon,2023-09-01,0,https://www.google.com/maps/contrib/113829449847408721969/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Pikine,Agence Cofina Pikine,+221 818 00 10 10,"Qj43+Rg9, Pikine, Sénégal",not available,Alioune Ndiaye,4,bon,2021-06-28,0,https://www.google.com/maps/contrib/105150267480172301337/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Senegal,Pikine,Banque Cnas,Not available,"Phxx+Xp6, Tally Boumak, Pikine, Sénégal",not available,Priince S.A.N,5,Super,2020-06-28,0,https://www.google.com/maps/contrib/104754308835511100237/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,super
Senegal,Pikine,Sgbs Pikine,Not available,"Qj75+Jm8, Tally Boumak, Pikine, Sénégal",not available,Diop Pape,2,mauvais,2020-06-28,0,https://www.google.com/maps/contrib/111515871430109475412/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,mauvais
Senegal,Pikine,Boa Agence Pikine Satellite,+221 33 879 13 29,"Phxv+Pw8, Dakar, Sénégal",boasenegal.com,Baye Loum,2,mauvais,2018-06-29,0,https://www.google.com/maps/contrib/104811356495229645437/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,mauvais
Senegal,Pikine,Pamécas,Not available,"Qj64+Q9H, Pikine, Sénégal",not available,Ndiollé Seye,4,bon,2019-06-29,0,https://www.google.com/maps/contrib/103073834375582870542/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Senegal,Pikine,Agence Ecobank,Not available,"Qj43+Qg2, Tally Bou Mack, Pikine, Sénégal",ecobank.com,Big Mo Mb,5,Très bon,2019-06-29,0,https://www.google.com/maps/contrib/117277224358035001680/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Pikine,Agence Ecobank,Not available,"Qj43+Qg2, Tally Bou Mack, Pikine, Sénégal",ecobank.com,Big Mo Mb,5,Très bon,2019-06-29,0,https://www.google.com/maps/contrib/117277224358035001680/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Pikine,Acep,Not available,"Qj76+F63, Rte Des Niayes, Dakar, Sénégal",not available,Ndame Ndiaye,4,bon,2024-05-28,0,https://www.google.com/maps/contrib/114202605798301680495/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Senegal,Pikine,Acep,Not available,"Qj76+F63, Rte Des Niayes, Dakar, Sénégal",not available,Ndame Ndiaye,4,bon,2024-05-28,0,https://www.google.com/maps/contrib/114202605798301680495/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Senegal,Pikine,Acep,Not available,"Qj76+F63, Rte Des Niayes, Dakar, Sénégal",not available,Ndame Ndiaye,4,bon,2024-05-28,0,https://www.google.com/maps/contrib/114202605798301680495/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Senegal,Pikine,Uba,Not available,"Qj75+Ph8, Rue Tally Bou Mak, Dakar, Sénégal",not available,Sdn Tv,4,bon,2023-06-28,0,https://www.google.com/maps/contrib/109199558440305052053/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Senegal,Pikine,Cbao,Not available,"375 Rue Tally Bou Mak, Dakar, Sénégal",not available,Ka Mouhamed,5,Très bon,2023-06-28,0,https://www.google.com/maps/contrib/103090029053647119783/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Pikine,Cbao,Not available,"375 Rue Tally Bou Mak, Dakar, Sénégal",not available,Ka Mouhamed,5,Très bon,2023-06-28,0,https://www.google.com/maps/contrib/103090029053647119783/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Pikine,Bhs (Banque De L’Habitat De Sénégal) Agence Pikine,Not available,"Qj93+8Hq, Unnamed Road, Djida Thiaroye Kaw, Sénégal",not available,Aïda Ba,5,Très bon,2022-06-28,0,https://www.google.com/maps/contrib/105053075932451185989/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Senegal,Pikine,Crédit Agricole Cbao,Not available,"Qh7H+J99, Dakar, Sénégal",not available,Un Galsenois,1,Très mauvais,2023-12-30,0,https://www.google.com/maps/contrib/111958353806155154325/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
